Date	Open	High	Low	Close	Volume
29/04/2015 16:30:00	103.44	103.65	103.08	103.16	1248
30/04/2015 16:30:00	102.61	103	102.25	102.71	23763
01/05/2015 16:30:00	102.03	102.06	102.03	102.42	4450
05/05/2015 16:30:00	105	105	102.51	102.08	2885
06/05/2015 16:30:00	101.71	101.99	101.71	101.79	6697
07/05/2015 16:30:00	101.17	101.5	100.72	101.67	6521
08/05/2015 16:30:00	102.06	102.06	102.06	103.27	1469
11/05/2015 16:30:00	102.78	103.01	102.78	102.97	997
12/05/2015 16:30:00	102.08	102.66	101.96	102.4	1970
13/05/2015 16:30:00	102.88	103.36	102.72	102.95	22490
14/05/2015 16:30:00	103.26	103.88	103.25	103.44	1015
18/05/2015 16:30:00	103.4	103.92	103.4	103.8	1563
19/05/2015 16:30:00	104.16	104.16	103.87	103.83	635
20/05/2015 16:30:00	103.45	103.45	103.45	103.64	64173
21/05/2015 16:30:00	103.6	103.6	103.52	104.06	8
22/05/2015 16:30:00	104.17	104.31	103.74	103.79	6850
26/05/2015 16:30:00	103.37	103.37	103.1	102.38	6251
27/05/2015 16:30:00	102.28	102.42	102.28	102.81	1652
28/05/2015 16:30:00	103.08	103.16	102.45	102.8	8511
29/05/2015 16:30:00	102.8	103.08	102.65	101.87	6506
02/06/2015 16:30:00	102	102.35	101.99	102.03	8970
03/06/2015 16:30:00	102.62	102.62	102.62	102.67	5893
04/06/2015 16:30:00	102.06	102.24	101.52	101.64	7828
05/06/2015 16:30:00	101.54	101.57	100.36	100.72	13394
09/06/2015 16:30:00	100.39	100.4	99.99	100.28	1587
11/06/2015 16:30:00	101.88	102.39	101.75	102.16	1144
12/06/2015 16:30:00	101.57	102	101.02	101.49	3205
15/06/2015 16:30:00	101.37	101.37	101.37	100.39	2720
16/06/2015 16:30:00	99.92	100.08	99.9	100.71	9086
17/06/2015 16:30:00	100.61	101.29	100.56	100.56	11538
18/06/2015 16:30:00	101.19	101.19	100.8	102	16914
19/06/2015 16:30:00	101.92	101.92	101.91	101.71	696
23/06/2015 16:30:00	102.98	102.98	102.68	102.74	11038
25/06/2015 16:30:00	102.6	102.6	102.39	102.29	202
29/06/2015 16:30:00	100.38	100.38	100.38	100.09	2
30/06/2015 16:30:00	99.46	99.46	99.46	99.4	33
01/07/2015 16:30:00	100.21	100.73	99.79	100.22	1108
02/07/2015 16:30:00	100.02	100.33	100	99.9	7316
03/07/2015 16:30:00	99.95	99.98	99.75	99.67	2512
06/07/2015 16:30:00	98.88	99.1	98.81	98.95	30231
07/07/2015 16:30:00	99.45	99.45	98.17	97.3	8303
08/07/2015 16:30:00	97.79	97.8	97.29	97.56	40144
09/07/2015 16:30:00	98.34	98.34	98.21	98.4	27
10/07/2015 16:30:00	99.24	99.72	99.24	99.6	15693
13/07/2015 16:30:00	100.23	100.3	100.2	100.57	25742
14/07/2015 16:30:00	100.63	100.66	100.24	100.98	2463
15/07/2015 16:30:00	100.88	101.07	100.55	100.89	4597
16/07/2015 16:30:00	101.45	101.67	101.45	101.7	2569
17/07/2015 16:30:00	102.12	102.12	101.48	101.48	16386
20/07/2015 16:30:00	101.63	101.64	101.63	101.76	3182
21/07/2015 16:30:00	101.48	101.69	101.44	101.22	13997
22/07/2015 16:30:00	100.7	100.85	100.7	100.6	12862
23/07/2015 16:30:00	100.76	100.85	100.76	100.56	284
30/07/2015 16:30:00	100	100.02	99.79	99.86	30
31/07/2015 16:30:00	100.69	100.69	100.35	100.59	1044
04/08/2015 16:30:00	100	100.16	99.76	99.97	380
06/08/2015 16:30:00	99.96	100.23	99.96	99.53	1366
07/08/2015 16:30:00	99.38	99.39	99.38	99.07	1500
11/08/2015 16:30:00	100.04	100.04	99.57	99.24	12436
12/08/2015 16:30:00	98.08	98.08	97.94	98.11	14836
13/08/2015 16:30:00	99.64	99.64	98.71	98.87	2954
14/08/2015 16:30:00	98.68	98.83	98.65	98.79	1456
17/08/2015 16:30:00	98.71	98.96	98.46	99	1238
18/08/2015 16:30:00	99.21	99.21	98.77	98.85	849
19/08/2015 16:30:00	98.31	98.31	97.8	97.52	12
20/08/2015 16:30:00	97.24	97.24	96.51	96.54	3019
21/08/2015 16:30:00	95.44	95.44	94.17	94.16	20
24/08/2015 16:30:00	90.74	91.63	87.78	90.21	86373
25/08/2015 16:30:00	91.2	93.25	90.68	92.43	107370
26/08/2015 16:30:00	90.39	91.5	90.39	90.49	76698
27/08/2015 16:30:00	93.09	93.8	92.92	93.71	5276
28/08/2015 16:30:00	93.56	94.45	93.56	94.11	65254
01/09/2015 16:30:00	91.4	91.4	90.97	91.37	1365
02/09/2015 16:30:00	91.71	91.71	91	91.29	750
03/09/2015 16:30:00	92.24	92.97	92.2	92.89	5631
04/09/2015 16:30:00	91.24	91.24	91.24	90.76	140
08/09/2015 16:30:00	92.59	92.59	92.28	92.27	1775
09/09/2015 16:30:00	93.39	93.39	93.39	93.16	600
10/09/2015 16:30:00	92.37	92.82	92.25	92.29	8203
15/09/2015 16:30:00	92.24	92.78	91.78	92.68	5191
16/09/2015 16:30:00	93.23	93.32	93.23	94.06	5091
17/09/2015 16:30:00	94.36	94.36	93.69	94.09	7090
21/09/2015 16:30:00	92.37	92.95	92.35	92.97	3078
22/09/2015 16:30:00	90.44	90.44	90.44	90.49	216
23/09/2015 16:30:00	91.44	91.44	91.28	90.7	179
25/09/2015 16:30:00	91.41	91.47	91.41	91.33	241
30/09/2015 16:30:00	89.96	89.96	89.96	90.01	204
01/10/2015 16:30:00	91.05	91.05	90.01	90.09	3644
06/10/2015 16:30:00	93.84	93.84	93.84	93.98	2
08/10/2015 16:30:00	94.36	94.36	94.36	94.76	18
09/10/2015 16:30:00	95.96	96.24	95.96	96.07	13736
12/10/2015 16:30:00	96	96	95.83	95.82	74
13/10/2015 16:30:00	94.87	94.87	94.87	95.38	6
15/10/2015 16:30:00	95.34	95.47	95.32	95.45	5678
22/10/2015 16:30:00	96.27	96.27	96.02	96.92	33
26/10/2015 16:30:00	97.84	97.84	97.84	97.81	112
27/10/2015 16:30:00	97.55	97.58	97.07	97.12	14086
28/10/2015 16:30:00	97.68	97.68	97.68	98.1	477
29/10/2015 16:30:00	97.21	98.1	96.95	97.66	1162
02/11/2015 16:30:00	97.7	97.7	97.7	97.84	1230
03/11/2015 16:30:00	97.68	97.95	97.68	98.27	5096
05/11/2015 16:30:00	98.17	98.37	98.17	97.96	181
09/11/2015 16:30:00	97.3	97.43	97.17	96.33	12497
12/11/2015 16:30:00	97.1	97.1	95.96	96	3602
16/11/2015 16:30:00	94.58	94.62	94.58	94.54	32612
17/11/2015 16:30:00	96.01	96.01	96.01	96.27	2
18/11/2015 16:30:00	95.17	96.04	95.17	96.15	621
19/11/2015 16:30:00	97.1	97.35	97.1	97.29	14
23/11/2015 16:30:00	97.07	97.37	96.98	97.36	2293
24/11/2015 16:30:00	96.73	96.83	96.14	96.61	33249
26/11/2015 16:30:00	97.49	97.49	97.49	97.67	9
27/11/2015 16:30:00	96.88	96.89	96.86	96.97	2345
30/11/2015 16:30:00	96.16	96.16	96.16	96.69	608
01/12/2015 16:30:00	97.22	97.37	97.22	97.16	9
02/12/2015 16:30:00	97.39	97.39	97.39	97.09	13390
04/12/2015 16:30:00	95.67	95.67	95.67	96.11	6
09/12/2015 16:30:00	95.22	95.22	95.08	95.29	5045
10/12/2015 16:30:00	94.65	94.65	94.65	94.84	15
11/12/2015 16:30:00	93.32	93.36	93.32	93.23	710
14/12/2015 16:30:00	93.46	93.47	92.24	92.22	4040
15/12/2015 16:30:00	94.31	94.31	94.31	94.1	7
16/12/2015 16:30:00	94.09	94.09	94.09	94.38	4021
17/12/2015 16:30:00	95.57	95.57	95.57	94.58	1
18/12/2015 16:30:00	93.88	94	92.14	93.5	7452
21/12/2015 16:30:00	93.58	93.73	93.58	93.32	5728
22/12/2015 16:30:00	93.73	93.73	93.73	93.72	7
23/12/2015 16:30:00	94.89	95.55	94.69	95.55	3778
29/12/2015 16:30:00	95.15	95.97	95.15	96.1	4867
04/01/2016 16:30:00	94.12	94.63	92	92.42	13824
05/01/2016 16:30:00	92.87	93.26	92.26	92.84	22797
07/01/2016 16:30:00	89.7	89.7	89.7	90.65	5
08/01/2016 16:30:00	89.89	89.89	89.71	89.4	1750
11/01/2016 16:30:00	89.06	89.06	88.6	88.67	7000
13/01/2016 16:30:00	89.22	89.97	89.22	89.28	280987
14/01/2016 16:30:00	87.73	87.73	87.39	88.2	3003
15/01/2016 16:30:00	87.55	88.48	87.55	86.5	140515
19/01/2016 16:30:00	87.01	87.01	87.01	87.22	10
21/01/2016 16:30:00	85.28	85.28	85.28	85.84	11
22/01/2016 16:30:00	87.47	87.47	87.47	87.6	960
25/01/2016 16:30:00	87.4	88.39	87.25	87.32	7099
26/01/2016 16:30:00	86.6	87.85	86.59	87.78	66
27/01/2016 16:30:00	87.44	88.08	87.4	87.98	3734
28/01/2016 16:30:00	87.52	87.52	87.52	87.58	19
01/02/2016 16:30:00	90.66	90.66	89.31	89.27	999
02/02/2016 16:30:00	88.39	88.39	88.21	88.24	2
04/02/2016 16:30:00	88.9	89.14	88.62	88.58	2802
08/02/2016 16:30:00	86.29	86.29	86.29	85.54	2000
09/02/2016 16:30:00	85.79	85.79	85.79	85.78	2000
10/02/2016 16:30:00	86.55	86.58	86.55	86.02	463
11/02/2016 16:30:00	84.15	84.15	84	83.9	10652
12/02/2016 16:30:00	84.91	85.44	84.78	85.49	6135
15/02/2016 16:30:00	87.28	87.28	86.88	87.2	3480
16/02/2016 16:30:00	87.3	87.3	86.99	86.93	5670
17/02/2016 16:30:00	86.92	87.64	86.92	88.97	483
18/02/2016 16:30:00	88.89	89.43	88.7	88.71	3936
22/02/2016 16:30:00	88.19	89.91	88.18	89.81	4485
23/02/2016 16:30:00	88.96	89.34	88.96	88.71	344
24/02/2016 16:30:00	88.33	88.43	87.26	87.12	8165
26/02/2016 16:30:00	89.5	90	89.5	89.66	361
01/03/2016 16:30:00	89.88	89.93	89.81	90.5	190
02/03/2016 16:30:00	91.3	91.3	91.3	91.23	92
03/03/2016 16:30:00	91.85	91.85	91.8	91.71	996
04/03/2016 16:30:00	92.21	92.36	92.17	93	2073
07/03/2016 16:30:00	92.33	92.33	92.33	92.88	180
08/03/2016 16:30:00	92.13	92.13	92.08	92.35	1661
09/03/2016 16:30:00	92.34	92.34	92.34	92.64	4505
10/03/2016 16:30:00	92.4	93.41	92.36	92.02	4182
15/03/2016 16:30:00	93.68	93.68	93.24	93.38	96137
17/03/2016 16:30:00	94.34	94.34	94.34	95.07	10
18/03/2016 16:30:00	95.37	95.37	95.35	95.49	48000
21/03/2016 16:30:00	95.31	95.31	95.28	95.21	1951
22/03/2016 16:30:00	94.93	94.93	94.93	95.3	4
23/03/2016 16:30:00	95.32	95.33	94.72	94.71	18000
24/03/2016 16:30:00	93.54	93.54	93.52	93.75	2415
29/03/2016 16:30:00	94.48	94.57	93.89	94.14	3593
30/03/2016 16:30:00	95.57	95.57	95.57	96.05	2000
31/03/2016 16:30:00	95.72	95.83	94.56	95.85	5854
01/04/2016 16:30:00	94.9	95.06	94.21	95.01	89970
04/04/2016 16:30:00	95.63	96.38	95.29	95.4	3137
05/04/2016 16:30:00	94.02	95.4	93.78	94.09	146467
07/04/2016 16:30:00	94.8	94.8	94.48	93.93	3038
08/04/2016 16:30:00	94.06	95.21	94.06	94.96	10327
11/04/2016 16:30:00	95.15	95.15	95.14	95.24	3100
12/04/2016 16:30:00	95.05	95.16	95.05	95.68	30143
13/04/2016 16:30:00	96.95	96.95	96.93	96.93	60306
14/04/2016 16:30:00	97.42	97.42	96.76	97.22	6714
15/04/2016 16:30:00	97.03	97.27	96.87	97.18	3925
19/04/2016 16:30:00	98.33	98.54	98.09	98.65	41767
20/04/2016 16:30:00	97.95	98.56	97.95	98.92	6924
21/04/2016 16:30:00	98.83	98.83	98.72	98.65	24673
22/04/2016 16:30:00	98.39	98.64	97.91	97.91	7230
25/04/2016 16:30:00	97.87	97.91	97.2	97.71	3938
26/04/2016 16:30:00	98.15	98.24	97.56	97.91	14711
27/04/2016 16:30:00	97.95	97.96	97.95	97.96	8000
28/04/2016 16:30:00	97.44	97.72	97.44	98.32	11921
29/04/2016 16:30:00	98.04	98.31	96.97	96.8	57579
03/05/2016 16:30:00	96.82	96.82	96.11	96.06	1208
04/05/2016 16:30:00	95.82	96.25	95.41	95.29	36121
05/05/2016 16:30:00	95.28	95.59	95.28	95.41	3521
09/05/2016 16:30:00	96.02	96.02	95.31	95.29	4734
10/05/2016 16:30:00	95	96.28	95	96.29	185460
11/05/2016 16:30:00	96.59	96.6	96.46	96.39	7273
12/05/2016 16:30:00	95.7	96.48	94.89	95.52	12591
13/05/2016 16:30:00	95.17	95.68	95.17	95.72	17828
16/05/2016 16:30:00	95.72	95.95	95.72	95.84	6900
17/05/2016 16:30:00	96.12	96.12	95.7	95.79	10337
18/05/2016 16:30:00	96.98	96.98	95.22	95.76	2767
19/05/2016 16:30:00	94.56	94.67	94.22	94.22	1992
20/05/2016 16:30:00	95.25	95.58	95.25	95.45	1363
23/05/2016 16:30:00	95.2	95.2	95.2	95.27	860
24/05/2016 16:30:00	95.65	95.94	95.65	96.31	90
25/05/2016 16:30:00	96.93	97.15	96.93	97.12	3731
26/05/2016 16:30:00	97.19	97.23	97.19	97.3	260
27/05/2016 16:30:00	97.58	97.58	97.35	97.42	8370
31/05/2016 16:30:00	97.72	97.77	97.4	97.33	1628
01/06/2016 16:30:00	97.02	97.26	96.56	96.93	4313
02/06/2016 16:30:00	96.92	97.32	96.92	97.13	29603
03/06/2016 16:30:00	97.64	97.65	97.56	97.37	3540
06/06/2016 16:30:00	98	98.56	97.84	98.47	7142
09/06/2016 16:30:00	98.99	98.99	98.5	98.4	510
10/06/2016 16:30:00	97.23	97.23	97.23	97.25	100
13/06/2016 16:30:00	96.35	96.35	95.98	96.53	3510
14/06/2016 16:30:00	95.46	95.73	94.74	94.82	4316
16/06/2016 16:30:00	94.48	94.75	93.95	94.73	7309
20/06/2016 16:30:00	97.64	97.64	97.61	97.7	6835
21/06/2016 16:30:00	97.79	97.88	97.02	97.39	23904
24/06/2016 16:30:00	94.61	95.36	94.61	94.97	366
28/06/2016 16:30:00	93.71	93.98	93.26	93.4	34609
29/06/2016 16:30:00	94.65	95.97	94.64	95.81	13900
01/07/2016 16:30:00	97.18	97.73	97.18	97.59	1634
05/07/2016 16:30:00	96.77	96.85	96.68	96.55	4238
06/07/2016 16:30:00	96.14	96.21	95.67	95.86	8400
07/07/2016 16:30:00	96.67	96.67	96.54	96.57	491
11/07/2016 16:30:00	98.43	98.74	98.07	98.86	7968
12/07/2016 16:30:00	99.16	99.61	99.16	99.61	2884
14/07/2016 16:30:00	100.18	100.62	100.18	100.48	3109
15/07/2016 16:30:00	100	100.16	100	100.08	20176
18/07/2016 16:30:00	100.13	100.5	100.13	100.35	278
19/07/2016 16:30:00	99.77	99.89	99.77	99.91	10317
21/07/2016 16:30:00	100.35	100.44	100.35	100.45	3057
25/07/2016 16:30:00	100.17	100.22	100.12	100.11	56837
26/07/2016 16:30:00	100.3	100.66	100.26	100.33	354450
28/07/2016 16:30:00	100.89	100.93	100.3	100.33	564248
01/08/2016 16:30:00	101.52	101.65	100.65	100.98	176595
02/08/2016 16:30:00	100.6	100.6	100.05	100.08	1948
04/08/2016 16:30:00	100.38	100.57	100.28	100.57	9830
05/08/2016 16:30:00	101.27	101.27	101.27	101.17	116
08/08/2016 16:30:00	101.25	101.55	101.25	101.4	11029
09/08/2016 16:30:00	101.8	101.8	101.6	101.99	216
11/08/2016 16:30:00	101.76	101.76	101.73	102.44	3087
15/08/2016 16:30:00	102.65	102.96	102.65	102.87	549
16/08/2016 16:30:00	102.45	102.66	102.45	102.55	10112
17/08/2016 16:30:00	102.35	102.35	101.98	101.82	528
19/08/2016 16:30:00	102.47	102.47	102.02	102.26	34395
22/08/2016 16:30:00	102.5	102.5	102.02	101.97	4357
24/08/2016 16:30:00	102.41	102.41	102.34	102.31	486
25/08/2016 16:30:00	101.83	102.1	101.73	101.97	5605
01/09/2016 16:30:00	101.7	101.7	101.7	101.47	1
05/09/2016 16:30:00	102.8	102.8	102.8	102.69	960
06/09/2016 16:30:00	102.86	102.91	102.86	102.92	1464
07/09/2016 16:30:00	103.19	103.19	103.17	103.15	120
08/09/2016 16:30:00	103.43	103.52	102.73	103.07	4647
09/09/2016 16:30:00	102.93	102.93	101.71	101.8	41061
12/09/2016 16:30:00	99.9	100.69	99.9	100.81	7381
13/09/2016 16:30:00	100.86	100.97	99.73	99.73	7854
14/09/2016 16:30:00	100.23	100.29	100.23	100.31	8180
15/09/2016 16:30:00	100.22	100.27	100.22	100.76	9
16/09/2016 16:30:00	100.38	100.38	100.38	100.01	1910
20/09/2016 16:30:00	101.13	101.13	100.97	100.95	14
21/09/2016 16:30:00	101.45	101.45	101.45	101.3	107
22/09/2016 16:30:00	102.6	103.12	102.45	102.98	3375
23/09/2016 16:30:00	102.67	102.67	102.61	102.56	128
26/09/2016 16:30:00	101.48	101.62	101.48	101.47	1340
27/09/2016 16:30:00	101.51	101.51	101.44	101.5	404
28/09/2016 16:30:00	101.59	102.14	101.43	101.67	64970
29/09/2016 16:30:00	102.52	102.61	101.97	102.26	243040
30/09/2016 16:30:00	101.3	101.47	101.3	102.36	2169
03/10/2016 16:30:00	102.31	102.31	101.83	101.87	207
04/10/2016 16:30:00	102.13	102.13	102.06	102.08	16
06/10/2016 16:30:00	101.86	101.86	101.61	101.74	8
10/10/2016 16:30:00	101.31	101.31	101.31	102.22	907
11/10/2016 16:30:00	102.04	102.04	100.86	100.7	1019
13/10/2016 16:30:00	99.71	99.71	99.65	99.74	16
14/10/2016 16:30:00	99.94	100.73	99.93	100.49	28074
17/10/2016 16:30:00	100.94	100.94	100.94	99.97	300
18/10/2016 16:30:00	100.92	100.92	100.92	100.86	6
19/10/2016 16:30:00	100.91	101.3	100.91	101.24	619
20/10/2016 16:30:00	101	101	101	100.99	3
21/10/2016 16:30:00	100.88	100.88	100.75	100.84	3024
25/10/2016 16:30:00	101.42	101.42	101.36	101.18	19
26/10/2016 16:30:00	101.12	101.12	101.09	101.1	2346
27/10/2016 16:30:00	101.01	101.07	100.88	100.81	5
28/10/2016 16:30:00	100.04	100.04	100.04	100.71	274
31/10/2016 16:30:00	100.36	100.36	100.36	100.5	631
01/11/2016 16:30:00	100.65	100.65	100.65	99.71	2102
02/11/2016 16:30:00	99.34	99.7	99.26	99.3	10205
03/11/2016 16:30:00	99.38	99.38	99.04	98.92	718
04/11/2016 16:30:00	98.49	98.53	98.42	98.75	7134
07/11/2016 16:30:00	99.81	99.91	99.6	99.97	8804
08/11/2016 16:30:00	100.07	100.14	100.07	100.44	103
09/11/2016 16:30:00	98.99	100.14	98.99	100.79	18897
10/11/2016 16:30:00	101.89	101.9	100.43	100.46	5119
11/11/2016 16:30:00	101.02	101.02	99.51	99.67	31372
14/11/2016 16:30:00	100.26	100.26	99.95	99.67	650
15/11/2016 16:30:00	100.28	100.28	100.04	100.24	1880
17/11/2016 16:30:00	100.32	100.58	100.32	100.58	2046
18/11/2016 16:30:00	100.19	100.33	100.18	100.18	4460
21/11/2016 16:30:00	100.75	100.84	100.51	100.7	908
22/11/2016 16:30:00	101.3	101.34	101.3	100.98	10
23/11/2016 16:30:00	101.21	101.31	100.95	100.88	4240
24/11/2016 16:30:00	101.21	101.21	101.09	101.3	501
28/11/2016 16:30:00	101.21	101.21	101.21	101.26	264
30/11/2016 16:30:00	101.89	101.9	101.58	101.48	63773
01/12/2016 16:30:00	101.15	101.38	101.07	101.11	7824
02/12/2016 16:30:00	100.65	100.65	100.34	101.14	10362
05/12/2016 16:30:00	100.39	101.58	100.39	101.72	3350
06/12/2016 16:30:00	101.71	101.74	101.66	101.85	7765
07/12/2016 16:30:00	102.38	102.38	102.38	102.57	21
08/12/2016 16:30:00	103.46	103.46	103.46	103.59	1541
09/12/2016 16:30:00	103.65	103.9	103.65	103.89	111
12/12/2016 16:30:00	104.07	104.07	104.07	103.91	9
13/12/2016 16:30:00	104	104.51	104	104.72	30615
14/12/2016 16:30:00	104.57	104.57	104.57	104.5	33
15/12/2016 16:30:00	103.27	103.41	103.27	103.74	273
19/12/2016 16:30:00	103.73	103.76	103.67	103.7	87220
20/12/2016 16:30:00	103.73	103.99	103.73	103.95	1048
21/12/2016 16:30:00	103.92	104.03	103.83	103.9	115233
22/12/2016 16:30:00	103.25	103.54	103.25	103.39	3766
28/12/2016 16:30:00	104.52	104.52	103.68	103.77	16337
29/12/2016 16:30:00	103.51	103.51	103.51	103.46	79
03/01/2017 16:30:00	103.99	104.1	103.98	103.86	15079
04/01/2017 16:30:00	104.3	104.67	104.3	104.67	522
05/01/2017 16:30:00	105.02	105.24	104.79	105.28	1020
06/01/2017 16:30:00	105.36	105.45	105.35	105.54	377
09/01/2017 16:30:00	105.39	105.52	105.21	105.45	96809
10/01/2017 16:30:00	105.45	105.69	105.42	105.57	27103
11/01/2017 16:30:00	105.25	105.49	105.25	105.16	1403
12/01/2017 16:30:00	105.87	105.87	105.21	105.2	464
13/01/2017 16:30:00	105.8	106.02	105.79	106.09	12450
16/01/2017 16:30:00	105.82	105.82	105.76	105.63	269
17/01/2017 16:30:00	105.8	105.8	105.8	105.7	5
18/01/2017 16:30:00	105.8	106	105.59	106	89746
19/01/2017 16:30:00	105.51	105.68	105.5	105.51	845
20/01/2017 16:30:00	105.83	106	105.66	105.82	25754
23/01/2017 16:30:00	105.75	105.82	105.55	105.49	2022
24/01/2017 16:30:00	105.76	106.25	105.76	106.17	2379
25/01/2017 16:30:00	106.44	107.33	106.44	107.29	91301
26/01/2017 16:30:00	107.53	107.81	107.17	107.32	62071
27/01/2017 16:30:00	107.3	107.35	106.99	107.07	21361
30/01/2017 16:30:00	106.48	106.72	105.92	105.97	2277
31/01/2017 16:30:00	105.97	106.36	105.97	105.99	18141
01/02/2017 16:30:00	106.82	106.89	106.5	106.32	21270
02/02/2017 16:30:00	106.1	106.8	106.1	106.71	31080
03/02/2017 16:30:00	106.69	107.28	106.26	107.18	15814
06/02/2017 16:30:00	107.18	107.35	106.76	106.99	21106
07/02/2017 16:30:00	106.73	107	106.69	106.89	6716
08/02/2017 16:30:00	106.97	107.1	106.71	106.98	8970
09/02/2017 16:30:00	107.1	107.67	107.03	107.66	5903
10/02/2017 16:30:00	107.79	107.79	107.53	107.85	3280
13/02/2017 16:30:00	108.07	108.49	108.01	108.5	7894
14/02/2017 16:30:00	108.32	108.49	108.1	108.31	8713
15/02/2017 16:30:00	108.58	108.98	108.39	109.06	98291
16/02/2017 16:30:00	109.26	109.3	109.1	109.1	6895
17/02/2017 16:30:00	109.03	109.03	108.71	108.88	1075
20/02/2017 16:30:00	109.32	109.49	109.19	109.45	2577
21/02/2017 16:30:00	108.83	109.84	108.83	109.62	1107
22/02/2017 16:30:00	109.63	109.91	109.36	109.65	11933
23/02/2017 16:30:00	109.56	110.03	109.56	109.64	1522
24/02/2017 16:30:00	109.38	109.63	109.05	109.41	650
27/02/2017 16:30:00	109.52	109.67	109.29	109.55	3058
28/02/2017 16:30:00	109.57	109.75	109.29	109.49	9931
01/03/2017 16:30:00	109.14	110.52	109.13	110.52	2053
02/03/2017 16:30:00	110.73	110.73	110	110.06	8309
03/03/2017 16:30:00	109.59	109.98	109.43	109.76	2929
06/03/2017 16:30:00	109.67	109.87	109.42	109.6	2778
07/03/2017 16:30:00	109.93	109.93	109.41	109.67	2499
08/03/2017 16:30:00	109.19	109.56	109.11	109.48	64757
09/03/2017 16:30:00	108.95	109.24	108.82	109.23	2456
10/03/2017 16:30:00	109.47	109.84	109.47	109.63	3702
13/03/2017 16:30:00	110.06	110.06	109.69	109.95	2561
14/03/2017 16:30:00	109.83	109.95	109.35	109.49	10136
15/03/2017 16:30:00	109.68	110.02	109.68	110.01	2821
16/03/2017 16:30:00	110.86	111.34	110.86	111.08	16357
17/03/2017 16:30:00	110.9	111.24	110.88	111.03	2803
20/03/2017 16:30:00	110.91	111.32	110.89	111.13	99555
21/03/2017 16:30:00	111.28	111.52	110.32	110.38	17364
22/03/2017 16:30:00	109.47	109.96	109.41	109.88	2626
23/03/2017 16:30:00	109.95	110.46	109.7	110.47	44332
24/03/2017 16:30:00	110.07	110.28	109.13	110.4	5777
27/03/2017 16:30:00	109.15	109.81	109.15	110.03	233520
28/03/2017 16:30:00	110.36	110.83	110.13	110.68	1530171
29/03/2017 16:30:00	110.41	110.93	110.41	110.81	17174
30/03/2017 16:30:00	110.96	111.16	110.65	111.16	41061
31/03/2017 16:30:00	110.53	110.78	110.36	110.78	8656
03/04/2017 16:30:00	110.46	110.82	110.04	110.14	24073
04/04/2017 16:30:00	109	110.42	109	110.33	9979
05/04/2017 16:30:00	110.28	110.95	110.28	110.71	15189
06/04/2017 16:30:00	110.22	110.3	109.61	110.39	8143
07/04/2017 16:30:00	110.01	110.13	109.76	110.14	14960
10/04/2017 16:30:00	109.99	110.32	109.78	110.32	5235
11/04/2017 16:30:00	109.82	110.25	109.59	109.67	9904
12/04/2017 16:30:00	110.11	110.5	109.84	109.87	13268
13/04/2017 16:30:00	109.68	109.96	109.48	109.84	3755
18/04/2017 16:30:00	109.51	109.74	109.23	109.36	4793
19/04/2017 16:30:00	109.64	109.82	109.56	109.76	13081
20/04/2017 16:30:00	109.37	109.99	109.37	110	41294
21/04/2017 16:30:00	110.12	110.26	109.92	109.98	6358
24/04/2017 16:30:00	111.56	111.88	111.07	111.59	11631
25/04/2017 16:30:00	112	112.3	111.78	112.4	1705
26/04/2017 16:30:00	112.24	112.46	112.17	112.62	5566
27/04/2017 16:30:00	112.17	112.45	111.98	112.02	3214
28/04/2017 16:30:00	112.05	112.57	112.05	112.14	3226
02/05/2017 16:30:00	112.42	112.64	112.38	112.54	13320
03/05/2017 16:30:00	112.32	112.52	112.25	112.35	4830
04/05/2017 16:30:00	112.8	112.89	112.52	112.6	16525
05/05/2017 16:30:00	112.49	113.09	112.41	113.01	10026
08/05/2017 16:30:00	113.49	113.49	113.08	113.03	4857
09/05/2017 16:30:00	113.04	113.53	113.04	113.32	9715
10/05/2017 16:30:00	113.04	113.56	112.92	113.27	5672
11/05/2017 16:30:00	113.33	113.38	113.02	112.91	8109
12/05/2017 16:30:00	112.9	113.23	112.85	113.27	10414
15/05/2017 16:30:00	113.62	113.91	113.48	113.96	3970
16/05/2017 16:30:00	113.9	114.35	113.9	114.17	4037
17/05/2017 16:30:00	113.47	113.77	113.03	113.03	16731
18/05/2017 16:30:00	112.69	112.74	111.82	112.55	17610
19/05/2017 16:30:00	112.58	113.54	112.54	113.58	21325
22/05/2017 16:30:00	113.82	114.09	113.55	113.99	3365
23/05/2017 16:30:00	114.25	114.37	114.19	114.41	1575970
24/05/2017 16:30:00	114.13	114.39	114.07	114.21	36001
25/05/2017 16:30:00	114.84	115	114.63	114.89	1070
26/05/2017 16:30:00	114.62	114.75	114.38	114.72	8579
30/05/2017 16:30:00	114.47	114.78	114.29	114.56	73738
31/05/2017 16:30:00	114.55	114.97	114.39	114.39	15263
01/06/2017 16:30:00	114.8	114.92	114.62	114.91	12317
02/06/2017 16:30:00	115.59	115.95	115.56	115.87	30087
05/06/2017 16:30:00	115.99	115.99	115.75	115.68	3372
06/06/2017 16:30:00	115.58	115.65	115.28	115.59	10291
07/06/2017 16:30:00	115.46	115.81	115.38	115.38	26151
08/06/2017 16:30:00	115.72	115.83	115.29	115.38	30033
09/06/2017 16:30:00	115.21	115.88	115.21	115.78	40384
12/06/2017 16:30:00	114.99	115.1	114.75	114.88	8750
13/06/2017 16:30:00	115.24	115.52	115.23	115.43	8935
