Date	Open	High	Low	Close	Volume
13/12/2019 16:30:00	85.04	85.15	84.47	84.53	11874
16/12/2019 16:30:00	85.1	85.5	85	85.46	840
17/12/2019 16:30:00	85.65	85.65	85.28	85.39	3637
18/12/2019 16:30:00	85.3	85.49	85.3	85.43	1688
19/12/2019 16:30:00	85.4	85.48	85.3	85.47	4098
20/12/2019 16:30:00	85.62	85.96	85.62	85.91	371
23/12/2019 16:30:00	86.2	86.2	85.85	85.93	4223
24/12/2019 12:30:00	86	86.06	85.95	86.01	907
27/12/2019 16:30:00	86.37	86.74	86.37	86.52	694
30/12/2019 16:30:00	86.68	86.68	86.05	86.09	3314
31/12/2019 12:30:00	86.12	86.12	86	85.94	4272
02/01/2020 16:30:00	86.71	86.9	86.6	86.7	7047
03/01/2020 16:30:00	86.27	86.4	85.54	86.38	1455
06/01/2020 16:30:00	86.1	86.36	85.66	86.21	6049
07/01/2020 16:30:00	86.57	86.76	86.25	86.49	4633
08/01/2020 16:30:00	86.1	86.55	85.98	86.5	20404
09/01/2020 16:30:00	87.16	87.16	87	86.99	4602
10/01/2020 16:30:00	87.29	87.39	87.09	87.14	6504
13/01/2020 16:30:00	87.37	87.4	87.1	87.27	6056
14/01/2020 16:30:00	87.43	87.81	87.37	87.52	663
15/01/2020 16:30:00	87.58	87.79	87.39	87.63	2001
16/01/2020 16:30:00	88.09	88.09	87.8	87.84	5203
17/01/2020 16:30:00	88.55	88.55	88.2	88.29	2353
20/01/2020 16:30:00	88.24	88.31	88.16	88.25	5241
21/01/2020 16:30:00	87.79	88.1	87.6	88.07	6596
22/01/2020 16:30:00	88.21	88.43	88.18	88.15	4359
23/01/2020 16:30:00	87.92	87.92	87.39	87.36	43398
24/01/2020 16:30:00	88.22	88.24	88.2	87.67	1093
27/01/2020 16:30:00	86.43	86.43	85.5	85.56	11356
28/01/2020 16:30:00	86.09	86.49	85.65	86.46	1843
29/01/2020 16:30:00	86.69	86.85	86.4	86.71	4988
30/01/2020 16:30:00	85.64	85.95	85.5	85.74	7330
31/01/2020 16:30:00	86.14	86.2	85.13	85.12	3965
03/02/2020 16:30:00	85.78	85.78	85.17	85.53	2543
04/02/2020 16:30:00	86.01	86.97	86.01	87	25252
05/02/2020 16:30:00	86.73	87.82	86.73	87.51	7554
06/02/2020 16:30:00	88.38	88.38	87.8	88.03	5161
07/02/2020 16:30:00	87.87	87.9	87.48	87.61	9079
10/02/2020 16:30:00	87.4	87.59	87.17	87.53	8419
11/02/2020 16:30:00	88.24	88.6	88.09	88.41	2908
12/02/2020 16:30:00	88.42	88.69	87.87	88.68	1844
13/02/2020 16:30:00	88.2	88.5	87.91	88.5	6217
14/02/2020 16:30:00	88.68	88.68	88.42	88.43	2884
17/02/2020 16:30:00	88.73	88.76	88.54	88.61	1966
18/02/2020 16:30:00	87.95	88.22	87.86	87.86	5443
19/02/2020 16:30:00	88.53	88.59	88.32	88.66	2658
20/02/2020 16:30:00	88.55	88.56	88.2	87.93	15156
21/02/2020 16:30:00	87.6	87.75	87.2	87.5	13494
24/02/2020 16:30:00	85.65	85.65	84.33	84.68	15019
25/02/2020 16:30:00	85.17	85.17	83.45	83.46	15019
26/02/2020 16:30:00	82.86	83.54	81.5	83.33	23391
27/02/2020 16:30:00	82	82	79.8	80.58	14020
28/02/2020 16:30:00	78.17	78.52	76.26	77.2	18650
02/03/2020 16:30:00	79.6	80.09	77.3	79.52	81282
03/03/2020 16:30:00	80.77	82.64	80.03	80.61	14420
04/03/2020 16:30:00	80.57	81.31	80.32	80.78	7628
05/03/2020 16:30:00	81.58	81.58	80.19	80.82	6924
06/03/2020 16:30:00	79.19	79.39	77.49	78.25	18312
09/03/2020 16:30:00	78	78	72.74	73.91	34372
10/03/2020 16:30:00	74.92	76.43	72.77	72.88	154196
11/03/2020 16:30:00	74	74.38	72.75	72.88	26913
12/03/2020 16:30:00	69.35	69.75	65	65.57	21412
13/03/2020 16:30:00	67	69.38	65.23	65.63	84562
16/03/2020 16:30:00	65.16	65.16	61.5	64.37	18078
17/03/2020 16:30:00	65.15	65.15	61.92	64.44	16419
18/03/2020 16:30:00	62.13	62.96	60.93	61.28	66934
19/03/2020 16:30:00	60.95	62.21	60	61.91	36268
20/03/2020 16:30:00	64.32	64.97	61.89	61.72	15216
23/03/2020 16:30:00	58.73	61.63	58.09	58.87	52531
24/03/2020 16:30:00	62.05	63.57	61.7	64.05	4565
25/03/2020 16:30:00	65.55	66.36	63.57	66.02	16613
26/03/2020 16:30:00	65.87	68.28	64.4	68.28	15946
27/03/2020 16:30:00	67.62	67.95	66.02	66.58	28575
30/03/2020 16:30:00	67.13	67.81	65.71	67.81	8156
31/03/2020 16:30:00	68.42	68.68	66.28	68.72	14954
01/04/2020 16:30:00	65.82	66.16	65.21	65.65	69146
02/04/2020 16:30:00	65.93	66.08	64.5	65.76	54657
03/04/2020 16:30:00	65.78	66.08	65.17	65.15	60641
06/04/2020 16:30:00	67.44	68.05	67.44	68.08	33776
07/04/2020 16:30:00	70.15	71.31	69.95	70.51	18291
08/04/2020 16:30:00	69.19	70.27	68.86	70.16	9475
09/04/2020 16:30:00	71.55	72.27	70.25	71.96	17516
14/04/2020 16:30:00	72.53	73.13	72.15	72.57	37345
15/04/2020 16:30:00	72.96	73.35	70.97	71.15	15266
16/04/2020 16:30:00	72.08	72.08	71	71.44	5130
17/04/2020 16:30:00	73.54	73.69	72.69	72.69	3606
20/04/2020 16:30:00	73.4	73.4	72.2	73.25	8984
21/04/2020 16:30:00	72.17	72.52	70.33	70.33	13131
22/04/2020 16:30:00	71.18	71.81	71.18	71.72	3462
23/04/2020 16:30:00	72.17	72.95	71.71	72.86	22560
24/04/2020 16:30:00	71.59	72.33	71.36	71.73	9498
27/04/2020 16:30:00	73.16	73.54	73.16	73.52	13917
28/04/2020 16:30:00	73.57	75	73.52	74.09	10947
29/04/2020 16:30:00	74.53	75.56	74.4	75.33	21906
30/04/2020 16:30:00	76.1	76.17	74.73	74.91	37805
01/05/2020 16:30:00	73.44	73.44	72.85	72.85	16942
04/05/2020 16:30:00	72.53	72.76	71.78	72.31	8288
05/05/2020 16:30:00	73.36	73.96	73	73.89	5913
06/05/2020 16:30:00	74.02	74.15	73.32	73.36	6447
07/05/2020 16:30:00	73.55	74.05	73.4	73.97	4363
11/05/2020 16:30:00	75.52	75.65	74.5	75.04	21730
12/05/2020 16:30:00	74.63	75.48	74.63	75.21	5864
13/05/2020 16:30:00	74.16	74.42	73.4	73.45	9490
14/05/2020 16:30:00	72.58	72.89	71.31	72.36	12358
15/05/2020 16:30:00	73.14	73.55	72.69	72.75	10029
18/05/2020 16:30:00	74.17	75.5	74.1	75.83	18535
19/05/2020 16:30:00	76.54	76.54	75.45	75.92	4958
20/05/2020 16:30:00	75.49	76.66	75.48	76.68	7251
21/05/2020 16:30:00	75.87	76.42	75.5	75.64	20279
22/05/2020 16:30:00	74.82	75.56	74.57	75.3	20988
26/05/2020 16:30:00	77.28	77.63	77.15	77.41	8732
27/05/2020 16:30:00	77.53	78.26	76.5	77.05	14504
28/05/2020 16:30:00	78.42	78.73	78	78.67	10889
29/05/2020 16:30:00	78.01	78.28	77.5	77.65	21985
01/06/2020 16:30:00	79.12	79.23	78.49	78.88	26029
02/06/2020 16:30:00	79.26	80	79.03	79.66	31174
03/06/2020 16:30:00	80.53	81.5	80.48	81.48	32570
04/06/2020 16:30:00	81.01	81.53	80.74	81.13	17946
05/06/2020 16:30:00	81.99	83.45	81.8	83.45	9802
08/06/2020 16:30:00	82.93	83.48	82.85	83.39	29929
09/06/2020 16:30:00	83.74	84.03	82.68	83.27	43979
10/06/2020 16:30:00	83.52	83.81	82.79	83.02	5871
11/06/2020 16:30:00	81.73	81.88	80.15	80.15	13047
12/06/2020 16:30:00	79.06	80.61	78.6	79.27	57746
15/06/2020 16:30:00	77.31	78.85	77.65	78.79	10004
16/06/2020 16:30:00	80.79	82.24	80.75	81.23	30504
17/06/2020 16:30:00	81.28	82.04	81.14	81.31	3671
18/06/2020 16:30:00	81.26	81.55	80.56	81.17	3846
19/06/2020 16:30:00	81.71	82.15	81.48	81.62	7382
22/06/2020 16:30:00	80.77	81.32	80.35	81.08	31612
23/06/2020 16:30:00	81.79	82.56	81.72	82.4	19854
24/06/2020 16:30:00	82.01	82.12	80	80	12647
25/06/2020 16:30:00	79.7	80.22	79.09	79.82	8335
26/06/2020 16:30:00	80.74	80.87	79.29	79.49	9892
29/06/2020 16:30:00	79.5	79.93	79	79.85	25067
30/06/2020 16:30:00	80.08	80.58	79.79	80.52	6345
01/07/2020 16:30:00	80.7	81.42	80.11	80.85	225703
02/07/2020 16:30:00	81.69	82.64	81.65	82.07	7126
03/07/2020 16:30:00	82.4	82.4	81.69	81.72	3557
06/07/2020 16:30:00	83	83.67	83	83.55	5879
07/07/2020 16:30:00	83.21	83.41	82.53	83.36	7677
08/07/2020 16:30:00	82.69	83.16	82.47	82.62	4982
09/07/2020 16:30:00	83.49	83.6	82.06	82.22	8015
10/07/2020 16:30:00	82.16	83.06	82.03	83.01	6724
13/07/2020 16:30:00	83.89	84.57	83.75	84.53	11222
14/07/2020 16:30:00	83.16	83.23	82.39	83.04	8408
15/07/2020 16:30:00	84	84.95	84	84.6	12227
16/07/2020 16:30:00	83.97	84.12	83.61	83.95	19450
17/07/2020 16:30:00	84.04	84.4	83.9	84.27	4760
20/07/2020 16:30:00	84.08	84.84	83.79	84.78	7896
21/07/2020 16:30:00	85.67	86.02	85.58	85.75	22769
22/07/2020 16:30:00	85.61	85.7	84.74	85.43	7606
23/07/2020 16:30:00	86.02	86.21	85.43	85.69	39461
24/07/2020 16:30:00	84.26	84.63	84	84.47	33039
27/07/2020 16:30:00	84.81	85.15	84.46	84.86	6815
28/07/2020 16:30:00	85.18	85.21	84.75	85.08	96845
29/07/2020 16:30:00	84.93	85.35	84.93	85.38	51874
30/07/2020 16:30:00	85.27	85.27	83.92	84.38	210159
31/07/2020 16:30:00	85.19	85.39	84.25	84.46	13559
03/08/2020 16:30:00	84.94	85.72	84.63	85.61	26556
04/08/2020 16:30:00	86.12	86.6	85.43	85.87	9470
05/08/2020 16:30:00	86.5	86.91	86.5	86.9	8800
06/08/2020 16:30:00	86.78	86.9	86.19	86.49	12792
07/08/2020 16:30:00	86.57	86.8	86.44	86.63	8701
10/08/2020 16:30:00	86.87	86.99	86.38	86.61	13118
11/08/2020 16:30:00	87.15	87.98	87.15	87.64	11620
12/08/2020 16:30:00	87.19	88.17	87.19	88.09	10167
13/08/2020 16:30:00	88	88.21	87.81	88.04	8662
14/08/2020 16:30:00	87.97	87.97	87.24	87.77	6044
17/08/2020 16:30:00	87.92	88.24	87.73	88.19	15667
18/08/2020 16:30:00	88.12	88.52	87.95	88.22	4374
19/08/2020 16:30:00	88.37	88.61	88.22	88.5	5350
20/08/2020 16:30:00	87.39	87.62	87.13	87.6	10895
21/08/2020 16:30:00	88.09	88.26	87.28	87.78	6705
24/08/2020 16:30:00	88.55	89.12	87.95	88.65	11196
25/08/2020 16:30:00	89.35	89.64	88.95	89.01	4773
26/08/2020 16:30:00	89.3	89.68	89.2	89.64	14601
27/08/2020 16:30:00	90.02	90.43	89.8	89.98	5697
28/08/2020 16:30:00	90.3	90.4	89.98	90.23	5199
01/09/2020 16:30:00	90.6	90.81	90.05	90.32	10726
02/09/2020 16:30:00	91.03	91.51	90.79	90.97	19989
03/09/2020 16:30:00	91.5	91.8	88.73	89.19	33533
04/09/2020 16:30:00	88.7	89.74	86.75	87.14	26255
07/09/2020 16:30:00	88.02	88.95	88	88.73	5871
08/09/2020 16:30:00	88.9	89.08	86.66	87.12	23883
09/09/2020 16:30:00	86.76	88.18	86.5	88.16	15215
10/09/2020 16:30:00	88.43	89.18	87.7	88.32	12232
11/09/2020 16:30:00	87.76	87.95	87.2	87.46	21650
14/09/2020 16:30:00	88.23	88.65	87.9	88.52	10521
15/09/2020 16:30:00	88.63	89.28	88.53	89.13	5460
16/09/2020 16:30:00	89.05	89.52	89	89.32	7142
17/09/2020 16:30:00	87.42	88.42	87.27	88.18	14864
18/09/2020 16:30:00	88.29	88.54	87.78	87.81	5597
21/09/2020 16:30:00	87.3	87.35	84.82	84.92	31995
22/09/2020 16:30:00	85.99	86.38	85.56	85.59	11890
23/09/2020 16:30:00	86.65	86.98	86.03	86.03	10363
24/09/2020 16:30:00	84.65	85.05	84.11	84.86	10996
25/09/2020 16:30:00	85	85.22	84.1	85.15	13448
28/09/2020 16:30:00	86.01	87.27	86.01	87.27	17732
29/09/2020 16:30:00	87.32	87.37	86.9	86.97	5526
30/09/2020 16:30:00	86.8	87.76	86.31	87.57	6368
01/10/2020 16:30:00	88.03	88.5	87.5	87.88	7368
02/10/2020 16:30:00	86.76	87.65	86.35	87.37	8144
05/10/2020 16:30:00	87.88	88.65	87.56	88.38	12776
06/10/2020 16:30:00	88.61	89	88.34	88.62	9145
07/10/2020 16:30:00	88.45	88.86	88.21	88.79	9863
08/10/2020 16:30:00	89.42	89.6	89.1	89.3	4233
09/10/2020 16:30:00	89.7	90.28	89.7	90.2	19535
12/10/2020 16:30:00	90.49	91.41	90.45	91.31	14252
13/10/2020 16:30:00	91.22	91.52	90.86	91.02	21710
14/10/2020 16:30:00	91.05	91.26	90.65	90.91	10799
15/10/2020 16:30:00	89.83	90.18	89	89.42	34353
16/10/2020 16:30:00	90.07	90.7	89.88	90.27	20616
19/10/2020 16:30:00	90.31	90.65	89.92	90.07	9485
20/10/2020 16:30:00	89.47	90	89.4	89.64	12430
21/10/2020 16:30:00	90.05	90.05	89.18	89.45	26580
22/10/2020 16:30:00	89.08	89.5	88.8	89.28	9943
23/10/2020 16:30:00	89.83	90.19	89.5	89.58	10442
26/10/2020 16:30:00	88.89	89.64	88.1	88.1	17555
27/10/2020 16:30:00	88.63	88.84	88.12	88.34	13903
28/10/2020 16:30:00	87.46	87.55	85.5	85.95	24142
29/10/2020 16:30:00	86.01	86.54	85.05	85.74	219292
30/10/2020 16:30:00	84.64	85.7	84.47	85.05	20368
02/11/2020 16:30:00	85.48	86.49	85.25	86.17	20928
03/11/2020 16:30:00	86.78	88.17	86.78	88.04	15015
04/11/2020 16:30:00	87.15	89.94	87	89.86	17490
05/11/2020 16:30:00	90.7	91.7	90.7	91.5	13140
06/11/2020 16:30:00	91.19	91.8	90.44	91.47	11817
09/11/2020 16:30:00	92.85	95.87	92.65	93.95	30202
10/11/2020 16:30:00	92.89	93.34	92.25	92.78	76258
11/11/2020 16:30:00	93.05	93.65	93	93.57	103708
12/11/2020 16:30:00	92.97	93.65	92.97	93.27	23446
13/11/2020 16:30:00	92.96	93.59	92.96	93.32	5631
16/11/2020 16:30:00	94.56	95.15	94.08	94.86	10957
17/11/2020 16:30:00	94.71	95.17	94.2	94.77	15760
18/11/2020 16:30:00	94.63	95.23	94.63	95	7594
19/11/2020 16:30:00	94.03	94.21	93.35	94.1	12067
20/11/2020 16:30:00	94.14	94.67	94.1	94.48	15519
23/11/2020 16:30:00	94.82	95.05	94.23	94.38	15265
24/11/2020 16:30:00	95.27	95.99	95.21	95.96	14482
25/11/2020 16:30:00	96.19	96.24	95.6	95.88	26954
26/11/2020 16:30:00	96.21	96.68	95.98	96.06	7582
27/11/2020 16:30:00	96.17	96.62	96.16	96.55	11809
30/11/2020 16:30:00	95.69	96.31	95.2	95.2	16487
01/12/2020 16:30:00	96	96.95	96	96.88	14565
02/12/2020 16:30:00	96.59	96.9	96.35	96.81	25365
03/12/2020 16:30:00	97.18	97.58	96.82	97.5	18665
04/12/2020 16:30:00	97.49	97.9	97.41	97.88	18425
07/12/2020 16:30:00	97.8	98.03	97.17	97.91	9574
08/12/2020 16:30:00	97.61	97.96	97.2	97.87	20508
09/12/2020 16:30:00	98.35	98.61	97.87	97.95	14956
10/12/2020 16:30:00	97.57	97.81	96.88	97.74	14581
11/12/2020 16:30:00	97.59	97.67	96.6	97.06	21620
14/12/2020 16:30:00	97.88	98.21	97.75	97.72	29661
15/12/2020 16:30:00	97.27	97.84	97.27	97.71	35211
16/12/2020 16:30:00	98.3	98.71	98.25	98.44	10870
17/12/2020 16:30:00	99.21	99.34	99.03	99.13	20501
18/12/2020 16:30:00	98.97	99.5	98.65	98.77	83335
21/12/2020 16:30:00	98.15	99.28	95.88	97.46	37702
22/12/2020 16:30:00	97.73	98.42	97.73	97.94	17500
23/12/2020 16:30:00	98.3	98.78	98.3	98.64	20933
24/12/2020 12:30:00	98.65	98.87	98.64	98.66	4011
29/12/2020 16:30:00	99.87	100.18	99.48	99.76	76758
30/12/2020 16:30:00	99.99	100.3	99.98	100.06	27220
31/12/2020 12:30:00	99.82	100	99.66	99.85	8810
04/01/2021 16:30:00	100.92	101.3	99.34	99.51	39211
05/01/2021 16:30:00	99.36	100.44	99.28	99.93	26003
06/01/2021 16:30:00	100.28	101.36	99.64	101.18	19446
07/01/2021 16:30:00	101.38	102	100.92	101.78	17127
08/01/2021 16:30:00	102.54	102.74	102.14	102.46	27193
11/01/2021 16:30:00	102.16	102.36	101.5	102.13	50497
12/01/2021 16:30:00	102.22	102.5	101.78	102.1	21063
13/01/2021 16:30:00	102.48	102.48	101.9	102.36	14079
14/01/2021 16:30:00	102.56	102.96	102.5	102.88	14164
15/01/2021 16:30:00	102.1	102.3	100.9	101.6	61324
18/01/2021 16:30:00	101.24	101.68	101.2	101.66	9710
19/01/2021 16:30:00	102.48	102.56	101.89	102.04	26354
20/01/2021 16:30:00	102.76	103.42	102.66	103.22	41831
21/01/2021 16:30:00	103.98	104.08	103.42	103.54	16826
22/01/2021 16:30:00	103.1	103.28	102.64	103.1	15469
25/01/2021 16:30:00	103.84	103.9	102.1	102.54	26344
26/01/2021 16:30:00	102.7	103.6	102.64	103.22	14124
27/01/2021 16:30:00	103	103.18	100.8	101.5	29328
28/01/2021 16:30:00	100.18	102	99.44	101.79	31992
29/01/2021 16:30:00	99.97	100.92	99.7	99.84	46594
01/02/2021 16:30:00	100.52	100.86	100.2	100.72	230136
02/02/2021 16:30:00	101.64	102.58	101.5	102.52	22999
03/02/2021 16:30:00	103.16	103.16	102.34	102.56	1554531
04/02/2021 16:30:00	102.68	103.12	102.56	103	555265
05/02/2021 16:30:00	103.54	104.02	103.12	103.78	281242
08/02/2021 16:30:00	104.3	104.66	104	104.32	32012
09/02/2021 16:30:00	104.76	104.88	104.42	104.74	14025
10/02/2021 16:30:00	105.32	105.86	104.38	104.82	24408
11/02/2021 16:30:00	105.26	105.52	105.02	105.42	20080
12/02/2021 16:30:00	105.08	105.66	104.76	105.66	17184
15/02/2021 16:30:00	106.42	106.74	106.16	106.62	17687
16/02/2021 16:30:00	106.72	107	106.12	106.16	32319
17/02/2021 16:30:00	105.98	106.12	105.12	105.2	29400
18/02/2021 16:30:00	105.32	105.62	104.32	104.82	21213
19/02/2021 16:30:00	105.14	105.9	105.1	105.82	15768
22/02/2021 16:30:00	104.48	104.76	103.96	104.58	33022
23/02/2021 16:30:00	104.9	104.92	102.56	103.82	30898
24/02/2021 16:30:00	103.9	104.66	103.56	104.6	11788
25/02/2021 16:30:00	105.32	105.38	104.3	104.3	12864
26/02/2021 16:30:00	102.04	102.98	101.32	102.02	60371
01/03/2021 16:30:00	103.04	104.16	102.9	104.06	21073
02/03/2021 16:30:00	103.4	104.18	103.2	103.58	18987
03/03/2021 16:30:00	104.34	104.46	102.8	103.53	25131
04/03/2021 16:30:00	102.36	102.88	101.64	102.51	36066
05/03/2021 16:30:00	100.98	102.18	100.06	100.28	37871
08/03/2021 16:30:00	101.56	102.94	101.1	102.64	20476
09/03/2021 16:30:00	102.22	103.56	102.1	103.46	19155
10/03/2021 16:30:00	102.96	104.02	102.76	103.62	19740
11/03/2021 16:30:00	104.5	105.16	104.42	105.11	12685
12/03/2021 16:30:00	104.5	104.6	104	104.33	11722
15/03/2021 16:30:00	104.74	105.14	104.3	104.8	25085
16/03/2021 16:30:00	105.4	105.7	105.22	105.4	23563
17/03/2021 16:30:00	105.2	105.64	104.58	104.74	103126
18/03/2021 16:30:00	105.52	105.9	104.9	105.46	25654
19/03/2021 16:30:00	104.66	104.78	103.7	104.56	15808
22/03/2021 16:30:00	103.96	104.92	103.96	104.94	16027
23/03/2021 16:30:00	104.46	104.7	104.02	104.4	86822
24/03/2021 16:30:00	103.4	104	103.34	103.96	21515
25/03/2021 16:30:00	103.06	103.38	102.2	103.12	24807
26/03/2021 16:30:00	103.92	104.22	103.62	104.22	12449
29/03/2021 16:30:00	104.38	104.82	104.1	104.31	24442
30/03/2021 16:30:00	104.7	104.98	104.2	104.58	36253
31/03/2021 16:30:00	104.42	105.04	104.32	104.86	138644
01/04/2021 16:30:00	105.18	105.88	105.1	105.82	27484
06/04/2021 16:30:00	107.42	107.42	106.52	107.36	34459
07/04/2021 16:30:00	107.2	107.34	106.78	107	49706
08/04/2021 16:30:00	107.6	107.68	107.38	107.66	20031
09/04/2021 16:30:00	107.68	107.8	107.38	107.67	51328
12/04/2021 16:30:00	107.7	107.98	107.6	107.74	65088
13/04/2021 16:30:00	107.84	108.18	107.48	108.09	118536
14/04/2021 16:30:00	108.54	108.8	108.4	108.71	21496
15/04/2021 16:30:00	108.62	109.3	108.6	109.09	34346
16/04/2021 16:30:00	109.14	109.72	109.12	109.56	23404
19/04/2021 16:30:00	109.58	109.8	109.12	109.32	41150
20/04/2021 16:30:00	109.44	109.5	107.9	107.9	41628
21/04/2021 16:30:00	108.2	108.72	107.76	108.72	1453059
22/04/2021 16:30:00	109.16	109.3	108.92	109.22	20858
23/04/2021 16:30:00	108.72	109.44	108.72	109.44	25234
26/04/2021 16:30:00	109.64	109.98	109.42	109.84	23964
27/04/2021 16:30:00	109.88	110	109.54	109.73	20345
28/04/2021 16:30:00	109.82	110.08	109.64	109.98	11624
29/04/2021 16:30:00	110.42	110.7	109.68	109.84	27176
